Date,State,EffectiveHolding,Signal_Price_Basis,MGK,MGV,MGK_MGV,MGK_MGV_EMA89
2020-05-20,Growth,MGK,Adjusted Close,29.8,62.33,0.47810043317824485,0.43082645281259346
2020-05-21,Growth,MGK,Adjusted Close,29.56,61.88,0.47769877181641884,0.43186805990156735
2020-05-22,Growth,MGK,Adjusted Close,29.65,61.92,0.478843669250646,0.43291196233154683
2020-05-26,Growth,MGK,Adjusted Close,29.69,63.33,0.4688141481130586,0.4337097886822471
2020-05-27,Growth,MGK,Adjusted Close,29.86,64.77,0.46101590242396173,0.43431659120984073
2020-05-28,Growth,MGK,Adjusted Close,29.91,64.52,0.4635771853688779,0.4349668266355971
2020-05-29,Growth,MGK,Adjusted Close,30.14,64.56,0.46685254027261464,0.4356753980497531
2020-06-01,Growth,MGK,Adjusted Close,30.35,64.61,0.4697415260795543,0.43643242311708197
2020-06-02,Growth,MGK,Adjusted Close,30.56,65.16,0.468999386126458,0.4371561334061792
2020-06-03,Growth,MGK,Adjusted Close,30.77,66.33,0.46389265792250867,0.43775027839543096
2020-06-04,Growth,MGK,Adjusted Close,30.47,66.69,0.45689008846903584,0.4381756075081777
2020-06-05,Growth,MGK,Adjusted Close,31.16,68.56,0.4544924154025671,0.4385382032391641
2020-06-08,Growth,MGK,Adjusted Close,31.39,69.69,0.4504233031998852,0.43880231657162455
2020-06-09,Growth,MGK,Adjusted Close,31.52,68.46,0.460414840782939,0.43928259488743154
2020-06-10,Growth,MGK,Adjusted Close,31.82,67.23,0.47330060984679456,0.44003855077541737
2020-06-11,Growth,MGK,Adjusted Close,30.16,62.91,0.47941503735495156,0.44091358381051815
2020-06-12,Growth,MGK,Adjusted Close,30.46,63.87,0.4769062157507437,0.44171342007585646
2020-06-15,Growth,MGK,Adjusted Close,30.76,64.25,0.47875486381322957,0.4425365632700203
2020-06-16,Growth,MGK,Adjusted Close,31.35,65.56,0.47818791946308725,0.4433288156298662
2020-06-17,Growth,MGK,Adjusted Close,31.41,64.84,0.4844231955582973,0.44424202407272023
2020-06-18,Growth,MGK,Adjusted Close,31.46,64.86,0.4850447116867099,0.4451487504641422
2020-06-19,Growth,MGK,Adjusted Close,31.33,64.38,0.4866418142280211,0.4460708185477839
2020-06-22,Growth,MGK,Adjusted Close,31.75,64.27,0.49400964680255177,0.44713612584233425
2020-06-23,Growth,MGK,Adjusted Close,32.02,64.43,0.49697345956852396,0.4482436221473607
2020-06-24,Growth,MGK,Adjusted Close,31.25,62.7,0.4984051036682615,0.44935832173671403
2020-06-25,Growth,MGK,Adjusted Close,31.59,63.39,0.49834358731661144,0.450446883194045
2020-06-26,Growth,MGK,Adjusted Close,30.79,61.92,0.49725452196382425,0.45148705294448455
2020-06-29,Growth,MGK,Adjusted Close,31.14,62.94,0.4947569113441373,0.45244860535336573
2020-06-30,Growth,MGK,Adjusted Close,31.74,63.71,0.4981949458483754,0.4534651906976993
2020-07-01,Growth,MGK,Adjusted Close,32.13,63.68,0.5045540201005025,0.4546004980177616
2020-07-02,Growth,MGK,Adjusted Close,32.28,63.96,0.5046904315196998,0.455713607651138
2020-07-06,Growth,MGK,Adjusted Close,33.04,64.63,0.5112177007581619,0.45694703194240516
2020-07-07,Growth,MGK,Adjusted Close,32.74,63.83,0.5129249569168103,0.45819098583072526
2020-07-08,Growth,MGK,Adjusted Close,33.19,64.04,0.5182698313554028,0.4595260712868292
2020-07-09,Growth,MGK,Adjusted Close,33.35,62.97,0.5296172780689218,0.4610836536597646
2020-07-10,Growth,MGK,Adjusted Close,33.54,64.08,0.5234082397003745,0.46246864446066704
2020-07-13,Growth,MGK,Adjusted Close,32.86,64.34,0.5107242772769661,0.4635409918565848
2020-07-14,Growth,MGK,Adjusted Close,33.2,65.26,0.5087342935948513,0.4645452874507685
2020-07-15,Growth,MGK,Adjusted Close,33.37,66.0,0.5056060606060606,0.4654577490764416
2020-07-16,Growth,MGK,Adjusted Close,33.09,66.13,0.5003780432481477,0.4662337556135906
2020-07-17,Growth,MGK,Adjusted Close,33.19,66.24,0.5010567632850241,0.46700760022851134
2020-07-20,Growth,MGK,Adjusted Close,34.02,65.73,0.5175718849840256,0.4681312510008561
2020-07-21,Growth,MGK,Adjusted Close,33.77,66.5,0.5078195488721805,0.46901321317577443
2020-07-22,Growth,MGK,Adjusted Close,33.96,66.84,0.5080789946140036,0.4698813416521795
2020-07-23,Growth,MGK,Adjusted Close,33.14,66.68,0.49700059988002393,0.4704839918350205
2020-07-24,Growth,MGK,Adjusted Close,33.01,65.99,0.5002273071677527,0.47114495439797005
2020-07-27,Growth,MGK,Adjusted Close,33.49,65.97,0.5076549946945582,0.4719562886267831
2020-07-28,Growth,MGK,Adjusted Close,33.1,66.02,0.5013632232656772,0.472609776063203
2020-07-29,Growth,MGK,Adjusted Close,33.54,66.63,0.5033768572714994,0.4732934889789429
2020-07-30,Growth,MGK,Adjusted Close,33.62,66.0,0.5093939393939394,0.4740957212103873
2020-07-31,Growth,MGK,Adjusted Close,34.17,65.75,0.5196958174904943,0.4751090566832785
2020-08-03,Growth,MGK,Adjusted Close,34.56,66.0,0.5236363636363637,0.47618744128223595
2020-08-04,Growth,MGK,Adjusted Close,34.67,66.31,0.5228472326949178,0.4772243255358511
2020-08-05,Growth,MGK,Adjusted Close,34.89,66.77,0.5225400629025012,0.47823134192177663
2020-08-06,Growth,MGK,Adjusted Close,35.36,66.75,0.5297378277153558,0.47937593049496724
2020-08-07,Growth,MGK,Adjusted Close,35.03,67.56,0.51850207223209,0.4802454003113477
2020-08-10,Growth,MGK,Adjusted Close,34.89,68.11,0.5122595800910292,0.48095682652867394
2020-08-11,Growth,MGK,Adjusted Close,34.36,68.18,0.503960105602816,0.4814680105080993
2020-08-12,Growth,MGK,Adjusted Close,35.08,68.75,0.5102545454545454,0.482107711284687
2020-08-13,Growth,MGK,Adjusted Close,35.25,68.16,0.5171654929577465,0.4828867730996439
2020-08-14,Growth,MGK,Adjusted Close,35.18,68.3,0.5150805270863836,0.4836021898549048
2020-08-17,Growth,MGK,Adjusted Close,35.54,68.12,0.5217263652378156,0.4844493937523028
2020-08-18,Growth,MGK,Adjusted Close,35.85,67.87,0.5282157064977162,0.4854219784799786
2020-08-19,Growth,MGK,Adjusted Close,35.68,67.71,0.5269531826908876,0.4863448941291099
2020-08-20,Growth,MGK,Adjusted Close,36.1,67.34,0.5360855360855361,0.4874502417281416
2020-08-21,Growth,MGK,Adjusted Close,36.34,67.47,0.5386097524825849,0.488587119744907
2020-08-24,Growth,MGK,Adjusted Close,36.61,68.38,0.5353904650482597,0.48962719408498145
2020-08-25,Growth,MGK,Adjusted Close,36.89,68.3,0.5401171303074671,0.49074919266770334
2020-08-26,Growth,MGK,Adjusted Close,37.76,68.18,0.5538281020827222,0.4921509462102593
2020-08-27,Growth,MGK,Adjusted Close,37.66,68.7,0.5481804949053857,0.4933960472923732
2020-08-28,Growth,MGK,Adjusted Close,37.9,69.24,0.5473714615829001,0.49459550094327376
2020-08-31,Growth,MGK,Adjusted Close,38.06,68.65,0.5544064093226511,0.4959246322405932
2020-09-01,Growth,MGK,Adjusted Close,38.63,68.58,0.5632837561971421,0.49742150166184984
2020-09-02,Growth,MGK,Adjusted Close,39.01,69.76,0.559202981651376,0.4987944234393949
2020-09-03,Growth,MGK,Adjusted Close,37.11,68.56,0.5412777129521587,0.49973849653967856
2020-09-04,Growth,MGK,Adjusted Close,36.57,68.51,0.5337906874908772,0.5004952118941496
2020-09-08,Growth,MGK,Adjusted Close,35.1,67.34,0.5212355212355212,0.5009561076572911
2020-09-09,Growth,MGK,Adjusted Close,36.16,68.15,0.5305942773294203,0.5016147336500051
2020-09-10,Growth,MGK,Adjusted Close,35.45,67.14,0.5280011915400655,0.5022010993808953
2020-09-11,Growth,MGK,Adjusted Close,35.27,67.57,0.5219772088204826,0.5026405684795527
2020-09-14,Growth,MGK,Adjusted Close,35.82,68.33,0.5242206936923752,0.5031201268176154
2020-09-15,Growth,MGK,Adjusted Close,36.31,68.24,0.532092614302462,0.5037639598728342
2020-09-16,Growth,MGK,Adjusted Close,35.8,68.6,0.521865889212828,0.5041662249692784
2020-09-17,Growth,MGK,Adjusted Close,35.3,68.33,0.5166105663690912,0.5044427658892743
2020-09-18,Growth,MGK,Adjusted Close,34.78,67.92,0.5120730270906949,0.5046123272493058
2020-09-21,Growth,MGK,Adjusted Close,34.85,66.53,0.5238238388696829,0.5050392497297587
2020-09-22,Growth,MGK,Adjusted Close,35.45,66.48,0.5332430806257521,0.5056660015274473
2020-09-23,Growth,MGK,Adjusted Close,34.41,65.27,0.5271947295848016,0.5061444177064996
2020-09-24,Growth,MGK,Adjusted Close,34.5,65.39,0.5276036091145435,0.5066212886266783
2020-09-25,Growth,MGK,Adjusted Close,35.29,66.11,0.5338072908788383,0.5072254220100597
2020-09-28,Growth,MGK,Adjusted Close,35.89,67.01,0.5355917027309357,0.507855783803857
2020-09-29,Growth,MGK,Adjusted Close,35.82,66.52,0.5384846662657847,0.5085364256363443
2020-09-30,Growth,MGK,Adjusted Close,36.04,67.14,0.536788799523384,0.5091642561671673
2020-10-01,Growth,MGK,Adjusted Close,36.54,67.09,0.5446415263079445,0.5099526399480735
2020-10-02,Growth,MGK,Adjusted Close,35.74,67.01,0.5333532308610655,0.5104726530794733
2020-10-05,Growth,MGK,Adjusted Close,36.47,68.04,0.5360082304526749,0.5110401103544333
2020-10-06,Growth,MGK,Adjusted Close,35.79,67.36,0.5313242280285035,0.5114908685249682
2020-10-07,Growth,MGK,Adjusted Close,36.42,68.49,0.5317564607971967,0.5119412150199066
2020-10-08,Growth,MGK,Adjusted Close,36.59,69.23,0.5285280947566084,0.5123098123473888
2020-10-09,Growth,MGK,Adjusted Close,37.18,69.47,0.5351950482222542,0.5128183731446081
2020-10-12,Growth,MGK,Adjusted Close,38.09,69.94,0.5446096654275093,0.5135248463064503
2020-10-13,Growth,MGK,Adjusted Close,37.96,69.45,0.5465802735781138,0.5142594113569318
2020-10-14,Growth,MGK,Adjusted Close,37.72,69.03,0.5464290888019702,0.5149742930779326
2020-10-15,Growth,MGK,Adjusted Close,37.46,69.16,0.5416425679583575,0.5155669214086087
2020-10-16,Growth,MGK,Adjusted Close,37.32,69.43,0.5375198041192567,0.5160547632466231
2020-10-19,Growth,MGK,Adjusted Close,36.71,68.47,0.5361472177596027,0.5165012622358004
2020-10-20,Growth,MGK,Adjusted Close,36.86,68.6,0.5373177842565598,0.5169638516140395
2020-10-21,Growth,MGK,Adjusted Close,36.82,68.27,0.5393291343196134,0.5174608578963855
2020-10-22,Growth,MGK,Adjusted Close,36.76,69.12,0.5318287037037036,0.5177801433587704
2020-10-23,Growth,MGK,Adjusted Close,36.94,69.15,0.5342010122921185,0.5181450515572892
2020-10-26,Growth,MGK,Adjusted Close,36.3,67.91,0.5345309969076719,0.5185091836761865
2020-10-27,Growth,MGK,Adjusted Close,36.56,66.96,0.5459976105137396,0.5191200376059099
2020-10-28,Growth,MGK,Adjusted Close,35.04,64.97,0.5393258426966292,0.5195690554968146
2020-10-29,Growth,MGK,Adjusted Close,35.56,65.35,0.5441469013006887,0.5201152298480118
2020-10-30,Growth,MGK,Adjusted Close,34.81,65.42,0.5321002751452155,0.5203815641879497
2020-11-02,Growth,MGK,Adjusted Close,34.89,66.59,0.5239525454272413,0.5204609193266005
2020-11-03,Growth,MGK,Adjusted Close,35.49,67.72,0.5240696987595984,0.5205411144251116
2020-11-04,Growth,MGK,Adjusted Close,36.99,68.17,0.5426140531025377,0.5210316241734989
2020-11-05,Growth,MGK,Adjusted Close,37.9,69.11,0.5484010996961366,0.5216398347406686
2020-11-06,Growth,MGK,Adjusted Close,37.94,69.0,0.5498550724637681,0.5222668400234041
2020-11-09,Growth,MGK,Adjusted Close,37.38,71.71,0.5212662111281552,0.5222446038257319
2020-11-10,Value,MGV,Adjusted Close,36.74,72.79,0.5047396620414892,0.5218556051194154
2020-11-11,Value,MGV,Adjusted Close,37.45,72.55,0.5161957270847691,0.5217298300519788
2020-11-12,Value,MGV,Adjusted Close,37.21,71.67,0.5191851541788755,0.5216732816992432
2020-11-13,Value,MGV,Adjusted Close,37.52,72.94,0.5143953934740884,0.5215115508497953
2020-11-16,Value,MGV,Adjusted Close,37.73,74.1,0.5091767881241566,0.5212374450114478
2020-11-17,Value,MGV,Adjusted Close,37.63,73.73,0.5103756951037569,0.5209960727912768
2020-11-18,Value,MGV,Adjusted Close,37.29,72.83,0.5120142798297405,0.5207964773921315
2020-11-19,Value,MGV,Adjusted Close,37.55,72.91,0.5150185159786037,0.5206680782496086
2020-11-20,Value,MGV,Adjusted Close,37.22,72.56,0.512954796030871,0.520496671978081
2020-11-23,Value,MGV,Adjusted Close,37.22,73.44,0.5068082788671024,0.5201924854645038
2020-11-24,Value,MGV,Adjusted Close,37.73,75.01,0.5029996000533261,0.5198104213442554
2020-11-25,Value,MGV,Adjusted Close,37.92,74.49,0.5090616190092631,0.5195715590701444
2020-11-27,Value,MGV,Adjusted Close,38.14,74.52,0.511808910359635,0.5193990557654664
2020-11-30,Value,MGV,Adjusted Close,38.17,73.78,0.5173488750338845,0.5193534961936536
2020-12-01,Value,MGV,Adjusted Close,38.66,74.48,0.5190655209452201,0.5193470967436884
2020-12-02,Value,MGV,Adjusted Close,38.53,74.99,0.5138018402453661,0.5192238688215034
2020-12-03,Value,MGV,Adjusted Close,38.51,75.1,0.5127829560585886,0.519080737426772
2020-12-04,Value,MGV,Adjusted Close,38.68,76.04,0.5086796422935297,0.5188496019793666
2020-12-07,Value,MGV,Adjusted Close,38.82,75.48,0.514308426073132,0.518748686959228
2020-12-08,Value,MGV,Adjusted Close,38.91,75.9,0.5126482213438734,0.5186131210566646
2020-12-09,Value,MGV,Adjusted Close,38.16,75.93,0.5025681548794941,0.5182565662527274
2020-12-10,Value,MGV,Adjusted Close,38.28,75.61,0.5062822377992329,0.517990470064872
2020-12-11,Value,MGV,Adjusted Close,38.24,75.55,0.5061548643282595,0.5177274566040583
2020-12-14,Value,MGV,Adjusted Close,38.37,74.67,0.5138609883487344,0.5176415350872733
2020-12-15,Value,MGV,Adjusted Close,38.77,75.66,0.5124240021147238,0.5175255899101056
2020-12-16,Value,MGV,Adjusted Close,38.99,75.57,0.5159454810109833,0.517490476379014
2020-12-17,Value,MGV,Adjusted Close,39.28,75.85,0.5178642056690838,0.5174987814743488
2020-12-18,Growth,MGK,Adjusted Close,39.21,75.59,0.5187194073290118,0.5175259064933413
2020-12-21,Growth,MGK,Adjusted Close,39.2,75.17,0.5214846348277239,0.5176138782341053
2020-12-22,Growth,MGK,Adjusted Close,39.29,74.6,0.5266756032171582,0.5178152499003954
2020-12-23,Growth,MGK,Adjusted Close,39.04,75.22,0.5190109013560223,0.5178418199327426
2020-12-24,Growth,MGK,Adjusted Close,39.24,75.4,0.5204244031830239,0.5178992106716378
2020-12-28,Growth,MGK,Adjusted Close,39.73,75.7,0.5248348745046234,0.5180533365345931
2020-12-29,Growth,MGK,Adjusted Close,39.69,75.59,0.5250694536314326,0.5182092502478561
2020-12-30,Growth,MGK,Adjusted Close,39.62,75.88,0.522140221402214,0.5182966051623974
2020-12-31,Growth,MGK,Adjusted Close,39.7,76.58,0.5184121180464873,0.5182991721153771
2021-01-04,Growth,MGK,Adjusted Close,39.13,75.66,0.5171821305841925,0.5182743489702397
2021-01-05,Value,MGV,Adjusted Close,39.34,76.13,0.5167476684618416,0.5182404227367197
2021-01-06,Value,MGV,Adjusted Close,38.85,77.88,0.49884437596302006,0.5178093994750819
2021-01-07,Value,MGV,Adjusted Close,39.7,78.48,0.505861365953109,0.517543887619038
2021-01-08,Value,MGV,Adjusted Close,40.12,78.6,0.5104325699745547,0.5173858583380495
2021-01-11,Value,MGV,Adjusted Close,39.51,78.83,0.5012051249524293,0.5170262864850357
2021-01-12,Value,MGV,Adjusted Close,39.38,79.01,0.4984179217820529,0.5166127672694137
2021-01-13,Value,MGV,Adjusted Close,39.59,79.12,0.5003791708796764,0.5162520206829752
2021-01-14,Value,MGV,Adjusted Close,39.13,79.44,0.49257301107754287,0.5157258204695211
2021-01-15,Value,MGV,Adjusted Close,38.93,78.64,0.4950406917599186,0.5152661509426409
2021-01-19,Value,MGV,Adjusted Close,39.34,78.97,0.4981638596935546,0.5148861000259946
2021-01-20,Value,MGV,Adjusted Close,40.36,79.1,0.5102402022756005,0.5147828578537635
2021-01-21,Value,MGV,Adjusted Close,40.67,78.74,0.5165100330200662,0.5148212395241258
2021-01-22,Growth,MGK,Adjusted Close,40.65,78.25,0.5194888178913738,0.5149249634878424
2021-01-25,Growth,MGK,Adjusted Close,40.93,78.27,0.522933435543631,0.5151029295335267
2021-01-26,Growth,MGK,Adjusted Close,41.03,78.0,0.5260256410256411,0.5153456564555736
2021-01-27,Growth,MGK,Adjusted Close,40.0,76.11,0.5255551175929576,0.5155725333697376
2021-01-28,Growth,MGK,Adjusted Close,40.18,77.11,0.5210737906886267,0.5156947835323795
2021-01-29,Growth,MGK,Adjusted Close,39.31,75.81,0.5185331750428703,0.5157578588992794
2021-02-01,Growth,MGK,Adjusted Close,40.24,76.26,0.5276685024914766,0.516022539867995
2021-02-02,Growth,MGK,Adjusted Close,40.91,77.25,0.5295792880258899,0.5163238009381704
2021-02-03,Growth,MGK,Adjusted Close,40.89,77.55,0.5272727272727273,0.5165671104122717
2021-02-04,Growth,MGK,Adjusted Close,41.35,78.37,0.5276253668495597,0.5168128494442114
2021-02-05,Growth,MGK,Adjusted Close,41.51,78.64,0.5278484231943031,0.5170580844164356
2021-02-08,Growth,MGK,Adjusted Close,41.73,79.33,0.5260305054834237,0.5172574715512576
2021-02-09,Growth,MGK,Adjusted Close,41.67,79.27,0.5256717547622052,0.5174444556226119
2021-02-10,Growth,MGK,Adjusted Close,41.57,79.27,0.5244102434716791,0.5175992509081467
2021-02-11,Growth,MGK,Adjusted Close,41.73,79.24,0.526627965673902,0.5177998890140525
2021-02-12,Growth,MGK,Adjusted Close,41.93,79.63,0.5265603415798066,0.5179945657377358
2021-02-16,Growth,MGK,Adjusted Close,41.78,79.67,0.5244132044684323,0.5181372021539735
2021-02-17,Growth,MGK,Adjusted Close,41.71,80.08,0.5208541458541459,0.518197578680644
2021-02-18,Growth,MGK,Adjusted Close,41.57,79.7,0.5215809284818067,0.5182727642317809
2021-02-19,Growth,MGK,Adjusted Close,41.23,79.69,0.5173798469067636,0.5182529216245583
2021-02-22,Value,MGV,Adjusted Close,40.37,80.17,0.5035549457403018,0.5179262999382415
2021-02-23,Value,MGV,Adjusted Close,40.3,80.52,0.5004967709885743,0.5175389770726933
2021-02-24,Value,MGV,Adjusted Close,40.61,81.56,0.4979156449239823,0.5171029030249441
2021-02-25,Value,MGV,Adjusted Close,39.28,80.3,0.4891656288916563,0.516482074710871
2021-02-26,Value,MGV,Adjusted Close,39.39,79.16,0.497599797877716,0.5160624685590232
2021-03-01,Value,MGV,Adjusted Close,40.47,80.87,0.5004327933720786,0.5157151424437577
2021-03-02,Value,MGV,Adjusted Close,39.95,80.69,0.49510472177469333,0.5152571330955562
2021-03-03,Value,MGV,Adjusted Close,38.91,80.61,0.48269445478228507,0.5145335180219279
2021-03-04,Value,MGV,Adjusted Close,38.34,79.84,0.4802104208416834,0.5137707825290336
2021-03-05,Value,MGV,Adjusted Close,38.88,81.6,0.4764705882352942,0.5129418893225061
2021-03-08,Value,MGV,Adjusted Close,38.01,82.48,0.460838991270611,0.5117840471435751
2021-03-09,Value,MGV,Adjusted Close,39.35,82.29,0.47818689998784786,0.5110374438734478
2021-03-10,Value,MGV,Adjusted Close,39.31,83.3,0.47190876350540223,0.5101679176430468
2021-03-11,Value,MGV,Adjusted Close,40.18,83.16,0.4831649831649832,0.5095678524324232
2021-03-12,Value,MGV,Adjusted Close,39.92,83.81,0.47631547548025294,0.508828910722375
2021-03-15,Value,MGV,Adjusted Close,40.27,83.87,0.480147847859783,0.508191553769873
2021-03-16,Value,MGV,Adjusted Close,40.48,83.49,0.48484848484848486,0.5076728189049533
2021-03-17,Value,MGV,Adjusted Close,40.55,83.7,0.4844683393070489,0.5071571638027776
2021-03-18,Value,MGV,Adjusted Close,39.5,83.5,0.47305389221556887,0.5063993133230619
2021-03-19,Value,MGV,Adjusted Close,39.54,83.12,0.47569778633301246,0.5057170571677274
2021-03-22,Value,MGV,Adjusted Close,40.12,83.24,0.48197981739548296,0.5051895629505664
2021-03-23,Value,MGV,Adjusted Close,40.0,82.47,0.4850248575239481,0.5047414583855304
2021-03-24,Value,MGV,Adjusted Close,39.49,82.62,0.4779714354877754,0.5041465689878025
