Date,VOO Benchmark,A1V12 Tactical Sleeve,MWM Aggressive,MWM Balanced,MWM Conservative,MWM Growth,MWM Growth Plus,MWM Moderate,MWM Ultra Aggressive,Tactical Aggressive,Tactical Balanced,Tactical Conservative,Tactical Growth,Tactical Growth Plus,Tactical Moderate,Tactical Ultra Aggressive
2011-03-28,103541.92944289469,101849.69654250452,102609.95284200022,102003.73796324924,101596.8866030821,102442.52007286609,102526.76594292557,102392.50500182655,102688.0327707215,101896.11102598502,101570.4766147084,101338.8704980164,101810.16806018511,101853.73426379026,101781.4937009597,102141.04479830105
2011-03-29,104216.06615260395,102730.85046339917,103184.64535698551,102326.43392510155,101779.60745620646,102949.68855046012,103067.67202537728,102856.2049451565,103337.53007524415,102608.59237923006,101975.75661561932,101571.38526444888,102440.13240114799,102524.94374271802,102360.2073428571,102953.17488878084
2011-03-30,104924.77132050214,103297.15896176458,103975.53695237356,102812.3664716573,102098.97689690793,103659.3540592955,103817.9089369324,103510.3539956734,104281.41844877062,103270.90715044066,102388.18756461571,101847.1704780264,103036.1008078066,103154.06206982007,102910.25197507106,103718.60339171179
2011-03-31,104786.49748774635,103192.29948599928,103854.54528942182,102798.09252618135,102140.14591351716,103566.14216258931,103710.82758207688,103439.87417334833,104099.94452812687,103238.75181790076,102423.22739701098,101917.63473473623,103021.50824853267,103130.6979616933,102909.4892040758,103693.40521946948
2011-04-01,105270.5076774164,103632.8532294698,104303.18169749521,103073.13764354053,102318.84257376427,103967.97026579111,104136.03010175943,103812.42812546795,104526.67306931672,103745.9525866016,102730.11885763548,102115.55440988479,103475.53047428807,103611.28463343991,103326.34029091286,104255.38354408261
2011-04-04,105322.35173552904,103548.90064132247,104419.21820654225,103154.61144377122,102382.11067173934,104074.94322068525,104247.52831491375,103912.35281953632,104666.1365604767,103794.0173786947,102770.92487203635,102154.60381683572,103522.28453784926,103658.69353526468,103368.91356028391,104331.13425819838
2011-04-05,105322.35173552904,103507.00560666765,104431.34012152717,103139.04745990613,102352.99681381852,104080.07897112191,104256.15144022557,103910.54520029834,104716.97204471404,103762.56138864343,102730.44788523184,102110.6619684815,103488.8228571783,103626.23315978587,103331.95272755879,104318.24339184877
2011-04-06,105633.47648840037,103695.84088755709,104792.37508853736,103333.29934189643,102458.42611061281,104397.0288847827,104595.10914604075,104194.92138045044,105133.6143063212,104009.22734630754,102859.39434614434,102177.35373947969,103704.62885248233,103857.45036684013,103523.86622236906,104574.07150461244
2011-04-07,105443.37585587353,103569.90039684772,104592.07559461157,103224.66977928366,102398.92923857541,104221.10827967641,104407.02072933671,104036.35593005647,104932.05851416232,103809.70857087216,102752.37408892019,102118.68233008288,103529.24027370145,103670.01303675938,103367.88759812556,104341.7823207492
2011-04-08,105045.79544084666,103045.45210767191,104380.65826394554,103099.02090009532,102324.14298418627,104033.84830155004,104207.70208566621,103859.06427910167,104706.14260989254,103486.6043262035,102561.69230440215,102004.97884000596,103242.81245461025,103365.26967015522,103099.33397275803,103964.09853762381
2011-04-11,104682.80074235031,102919.60448486978,104086.50562139273,102939.47857814575,102238.76253152432,103775.9664496244,103931.71306358985,103624.28856007147,104390.71385116025,103267.18496990719,102448.47052879019,101947.00997946435,103050.93024704946,103159.63372263893,102930.29415158374,103675.70058364347
2011-04-12,103922.18248297315,102311.22682452347,103321.20654495973,102517.47477965154,102002.63684328673,103102.05900939183,103212.17316467535,103013.9917926902,103459.69605261969,102630.95834400905,102099.76764933731,101754.12155536868,102490.87837845203,102561.53039980093,102424.35727866316,102920.07956530286
2011-04-13,103956.7595703329,102542.01518250976,103363.8929127768,102574.63900680361,102066.11815019805,103148.16402808014,103256.57095511215,103064.76324412227,103493.10523216659,102791.67182842363,102226.99632908478,101859.48382989988,102641.73302732898,102717.31210237533,102573.5673176657,103084.31759208358
2011-04-14,103974.08694528133,102563.0033295466,103375.30473707803,102554.29672667403,102029.73895471587,103151.483574551,103263.93246048506,103060.61942435818,103525.70315813224,102832.73959432077,102223.24002890795,101833.05287867744,102671.41473524115,102752.68291291736,102592.64549279604,103172.46019773856
2011-04-15,104337.0643854361,102583.9102171646,103679.89066891877,102780.30719713036,102208.69568029349,103434.00940089623,103557.47826086842,103334.10719094209,103847.69788056382,103010.2707186253,102370.83544736664,101965.23126022163,102841.28401738036,102926.3812398191,102755.73873882761,103418.58515710979
2011-04-18,103196.19308598049,101807.74346540771,102535.9009086525,102133.54098783922,101832.96620933551,102422.40063516787,102479.75056162963,102413.47156891873,102554.21795049797,102061.11298464157,101838.75522496925,101657.395856647,102001.81538480129,102032.10722989235,101997.79912965454,102321.12630390788
2011-04-19,103835.77859584238,102311.22682452349,103113.09411206246,102474.40816331208,102041.94353496104,102936.30672533959,103025.28604527378,102886.90582292847,103178.56293527149,102570.63117570292,102139.41643373475,101842.52151575727,102455.86488952214,102513.8860956376,102414.31508738507,102881.75481013642
2011-04-20,105235.91333171511,103800.65392936881,104418.75624010887,103218.53020702768,102476.40788619858,104092.06839949553,104255.9415415139,103943.0786968902,104653.0311745322,103958.80452586839,102933.29441640068,102307.35886437615,103685.5922963006,103822.80068502824,103538.89717675137,104470.40024993726
2011-04-21,105702.6134047783,104660.80809473823,104831.02944396727,103467.1402756228,102634.11425153904,104460.09925691785,104646.06185140046,104283.82559717725,105089.2695841103,104624.69376552469,103331.63627228921,102554.5075350637,104278.64000712075,104452.22597989361,104090.1443809257,105202.12408676116
2011-04-25,105598.9511760654,104367.06690412985,104731.2446569695,103442.85309480586,102649.08829259152,104380.03568051859,104556.15443597957,104219.65309960303,104961.48157692095,104424.37023084564,103247.39174231402,102533.7471649767,104109.46932178819,104267.50317699403,103941.48975635417,104973.85029570259
2011-04-26,106515.07572226808,105164.291453854,105542.47971034153,103932.57699032946,102960.44686113286,105104.30215571473,105323.83810843232,104890.33355798111,105900.887546089,105154.20907346846,103690.10922081853,102817.29835106262,104761.8309298165,104958.55034662005,104545.43298194734,105813.8942510649
2011-04-27,107206.52254858418,105877.52858996563,106222.5790053318,104315.79970817911,103183.13534064754,105704.88044427463,105964.099681068,105436.97937625859,106722.16456832331,105763.37999749575,104035.70578752132,103017.82346572392,105299.85577732009,105532.08664066599,105038.43215652034,106486.09197158729
2011-04-28,107552.21575964447,106255.17593476769,106442.26693381739,104488.0478797542,103324.51509441038,105910.3485109402,106176.66232098457,105640.71041246607,106880.23321581274,106079.66621148855,104261.68975798343,103191.1775243576,105590.86587220347,105835.70985318001,105318.00204190063,106815.57548010784
2011-04-29,107863.37502919897,106401.98848762983,106698.68028863656,104710.94831129139,103523.96524382535,106156.2660918043,106427.81705811618,105887.50797413873,107132.98516109584,106283.03207030937,104451.67896390437,103371.11305781188,105789.87843239433,106036.89595275866,105518.1860506935,107046.85195127051
2011-05-02,107621.37856353474,106339.05887198455,106464.4944171388,104566.56769145567,103428.68413803114,105946.41473667741,106205.82729160931,105692.95859431523,106858.32108371212,106131.15401594515,104356.4105544743,103304.92283967278,105652.76723611548,105892.4171151062,105393.26877394396,106842.99644698498
2011-05-03,107275.65946496208,105898.50512851404,106038.21337000857,104347.9142444469,103318.81152732903,105575.00215760597,105807.04362002124,105363.21898757502,106350.56892725214,105603.00057568344,104079.39036874188,103160.25350502421,105191.05797742768,105397.55615090295,104981.31747804717,106183.86483411494
2011-05-04,106549.61829294465,105269.1625381077,105447.70144786169,104002.3693921899,103109.02336662664,105051.11662535026,105249.91284930703,104879.3442997732,105766.38966654996,104954.5318055877,103703.82090950797,102932.4028081401,104615.61547886385,104785.6664764533,104455.54226159224,105439.67389295858
2011-05-05,105616.20088847668,104409.0315897151,104562.49175138224,103521.80569679006,102847.48187854205,104274.10568491933,104418.8975277412,104176.14443466411,104793.96858000825,104132.23409766147,103258.42735683505,102691.43289700766,103893.89875148286,104013.7342023368,103802.83373487966,104553.50518415702
2011-05-06,106117.51256558277,104933.53792133293,104895.5663360621,103722.97332433125,102972.4781537447,104570.78665021132,104733.75258043692,104454.41169023747,105080.56275555324,104577.25809336212,103522.22557452014,102853.91692570284,104289.99625747335,104434.27017754836,104168.96925328234,105045.01600717778
2011-05-09,106549.61829294464,105499.9741130708,105227.87877890437,103921.77661179994,103095.98114772943,104866.69506875172,105047.83727142718,104729.54173178674,105429.13685058088,105056.13717399735,103805.23511129833,103027.7046738021,104715.92760159571,104886.64262049992,104562.51473424469,105610.81911307824
2011-05-10,107431.21752681234,106234.16457075404,105974.30803635427,104341.41698644993,103335.59341681976,105525.03651365348,105750.1526597056,105331.93712155642,106254.07233347639,105780.68732228303,104209.65091074826,103258.37217831096,105355.01680250053,105568.39875421402,105143.1431463404,106466.04833747547
2011-05-11,106290.34622735673,105248.20921653611,104918.86275795609,103752.89953266682,103000.60053329353,104595.0139969439,104757.54298701802,104485.19316391616,105100.42398326613,104744.43119461612,103634.81091460853,102931.31934202136,104441.77390686976,104593.76423727079,104316.18703598331,105272.8466007744
2011-05-12,106860.80345001152,105835.55229589198,105332.62354252611,103988.44172662623,103135.81602896417,104960.23173670667,105146.99791056431,104822.43807552119,105545.85586689142,105218.18764421482,103903.99432561001,103086.6513610916,104860.24165226301,105039.84009379774,104700.67160069414,105825.74649774133
2011-05-13,105927.3428996896,104912.53816580772,104443.02378251326,103483.52653795188,102840.44703619035,104173.71266610098,104309.02259164171,104104.70805302863,104577.39933080808,104290.45022211432,103378.07257263068,102778.67429335273,104039.8308660867,104165.84968350631,103953.5621938801,104777.94304828635
2011-05-16,105270.50767741639,104031.43067886669,103935.44245896996,103210.13776658302,102697.1568710549,103729.24251153776,103833.03380958288,103699.7000553216,103958.61042640607,103661.39379601156,103031.97847529214,102591.9337471437,103487.5560279447,103575.22535956073,103446.39591797064,104035.03654745028
2011-05-17,105253.17167329717,103926.58281158979,103972.38071778126,103246.3870508851,102733.39198172733,103766.10590815594,103869.9348822014,103735.95366774974,103999.53500256625,103584.54098651343,103003.21372169658,102589.32729518463,103423.44196864046,103504.74671000674,103391.2631747925,103898.99326616031
2011-05-18,106238.5021692441,104849.62015865085,104717.47841323668,103659.66325019202,102960.47759740775,104421.58833514058,104570.18580419708,104337.12364128415,104773.90127231504,104422.53709780925,103467.13678691379,102846.94215937916,104161.67447297,104292.82842609922,104062.97620170783,104882.93373193416
2011-05-19,106376.79326034148,105143.25687286357,104876.46369243778,103750.46953415258,103014.59387410947,104562.5092683253,104720.12736730567,104465.08328008582,104977.30882654268,104630.91376338962,103589.08655111073,102919.6734288481,104346.43546006622,104489.38415450025,104234.68905783712,105105.19303124765
2011-05-20,105668.04494658932,104576.91354903294,104131.78464997398,103340.31377282353,102784.89612579072,103906.68454991157,104019.93622578622,103872.05359630036,104110.69119986876,104011.53329675201,103250.83206918949,102732.66899116652,103801.49407157653,103907.26886182949,103743.35767277103,104410.80019127904
2011-05-23,104406.21856015554,103339.17008130348,102943.70531353423,102649.4374083928,102368.12393233205,102851.64049337502,102898.43762456025,102904.3714283703,102818.60141432365,102773.63438213241,102532.5949932219,102299.41739312312,102702.10636430769,102738.6858616123,102737.54521994032,103010.1500726681
2011-05-24,104319.78878551237,103192.2994859993,102972.71644593195,102663.38424554928,102376.46910162207,102877.40510413397,102925.82497897345,102923.94549293538,102858.12102567857,102735.00616377709,102507.54209695078,102284.41984024124,102667.79406739274,102702.21606128494,102702.40105637751,102949.15092561173
2011-05-25,104665.50788408503,103527.93571126249,103264.30994376654,102843.9920430241,102494.03736577676,103139.01301200931,103202.42085293143,103167.88087724359,103165.37298069394,103105.50289597918,102731.82934032894,102428.19715724676,102999.55722946944,103053.3424984224,103007.4633914618,103413.99025355841
2011-05-26,105080.37252820637,104010.48896578346,103710.1431967028,103138.93876973266,102704.55736693286,103544.3753509088,103628.00965329757,103547.7280373812,103645.25141382872,103624.60944553844,103069.18483905803,102664.14441477465,103470.04519092743,103548.13128952673,103446.70304904428,104002.59273059144
2011-05-27,105547.07260126957,104472.0192478024,104157.49607836237,103397.55125953011,102859.07135521524,103941.38676723682,104050.17499705285,103911.22053121577,104139.30807501735,104080.93989360651,103332.77674686101,102821.67804268589,103875.06723120865,103978.7919704282,103817.08338529401,104516.69639294455
2011-05-31,106601.49686774042,105583.84544179928,105152.97636490494,104040.80875307879,103304.27693117617,104841.61819714542,104997.98910208195,104754.36720332998,105220.98681901213,105151.89981601409,104019.35150505125,103292.82416514085,104842.3336676795,104997.8625482754,104720.9614300872,105716.36831136161
2011-06-01,104233.3590108692,103339.17008130347,103305.88050096326,102984.77702155444,102690.3892468263,103208.9147343993,103258.23309041905,103250.32313751301,103282.63832498789,103202.64998444803,102909.87025311301,102647.02905493093,103119.06610098721,103161.75338458439,103141.75597710352,103520.1046670511
2011-06-02,104112.3521488663,103297.1589617646,103214.42904830148,102893.11089381785,102601.41874999212,103118.17297597586,103167.1358943294,103155.97378112176,103141.9920982795,103210.4168887942,102875.125952778,102592.12208922861,103116.4448394841,103164.32412454189,103127.28239879274,103532.55210723272
2011-06-03,103109.78056967886,102248.29720887821,102548.20858153787,102510.6249320935,102382.67859091623,102529.34919556562,102539.62660918222,102608.97000771233,102411.47612264879,102447.46952067474,102437.78193374677,102340.53745956493,102441.70674369352,102445.49510697035,102503.34741216588,102638.60330384766
2011-06-06,102020.78784501905,101178.37765802456,101520.21797376763,101912.66172896209,102024.34846966712,101615.74781549942,101568.82784096203,101771.01839261819,101286.55205577615,101412.07438791724,101835.8192515035,101979.70271713822,101521.40728529202,101467.64077204441,101660.06025487593,101489.90926549918
2011-06-07,101882.48812475087,101136.44779790452,101560.0997517062,101920.92972665084,102019.8359982266,101648.6092142527,101605.20139069778,101792.03267225254,101310.30883161303,101556.46472781633,101904.8037964222,102011.67736614753,101647.27263113864,101602.77484295452,101765.91679458604,101668.52060995468
2011-06-08,101467.64936814191,100653.91776036035,101109.3667090128,101638.8329238018,101832.01331690467,101242.51584429097,101176.77481042364,101415.95587532682,100877.99120986585,100973.10820129646,101547.02854108738,101778.3882045378,101123.17729633076,101049.03062168299,101284.06864933611,101013.29678533028
2011-06-09,102245.5000815888,101346.20157490035,101746.57230048756,101998.11592863646,102033.5177390432,101805.66911721772,101776.9838107584,101932.26505850017,101540.32854737835,101612.8060407108,101905.85843908125,101979.70918535246,101688.6498237997,101651.64899080574,101799.52683742662,101722.57607481033
2011-06-10,100810.7364833316,99688.90411922563,100487.40655553907,101245.5058357713,101567.78444443,100681.87746840314,100585.47525765297,100893.28778146398,100179.45182112584,100161.72090271053,101040.16606984573,101445.9142262465,100393.95496770208,100278.71719110789,100602.80050336002,100101.92866588046
2011-06-13,100879.89928722188,99521.10341932664,100555.25477382197,101279.7037037355,101583.38784203495,100740.93226848326,100648.9316021155,100945.94580105628,100254.31543852168,100054.6321747416,100970.39338262734,101398.90784081304,100297.1767597115,100176.77672306633,100510.47488619687,99957.04005924982
2011-06-14,102176.33727769855,100737.84713153084,101689.59533019476,101909.40169254868,101928.42440561467,101741.7541046237,101716.58417632854,101858.32011783432,101516.64118816331,101229.04193412495,101622.22038071786,101757.81032025431,101334.32555437044,101282.65033340825,101452.43289782866,101334.99088343681
2011-06-15,100395.91498506421,99248.39680970872,100066.06791224588,100999.52981731981,101416.99436227721,100307.4705259351,100187.64064646779,100550.566796976,99740.91349105116,99724.8231663297,100784.0577222618,101288.77880984842,100005.4052740744,99866.02135083388,100246.53227358812,99646.15833363791
2011-06-16,100586.05876344502,99164.47904702662,100166.56486907344,101055.69104797672,101446.33581061178,100395.78182546132,100282.05307328777,100633.2991846607,99904.63734845667,99606.47405879322,100710.51665002493,101239.94430505749,99898.67896845276,99753.47423594093,100148.5665874715,99523.30808622863
2011-06-17,100862.60642895663,99332.33778936764,100468.41926940017,101226.32321629983,101544.14241596947,100663.34501411351,100566.78433270831,100876.11436787329,100211.05567875906,99861.02845851365,100852.28468492659,101320.49393565078,100124.25426004663,99993.56297939007,100350.83927043714,99792.71824931318
2011-06-20,101433.03776409903,99940.6457987835,100807.41304359853,101419.8664759971,101651.13567057984,100962.64218459961,100885.9522039712,101155.57232029545,100568.6285369318,100298.58938714187,101102.74682703646,101461.99250391449,100511.62128088248,100406.06450395557,100709.12851762802,100319.95445200772
2011-06-21,102815.89690004809,101555.96696038458,102057.5304069602,102158.1910988683,102099.67658865967,102076.82019264066,102068.16371558938,102182.01928665329,101912.03185981094,101771.88153358993,101973.67024689034,101990.93086992303,101825.24171435928,101799.62036957653,101919.18035152025,101977.66169086634
2011-06-22,102210.94025257068,100947.63573399189,101525.6038545995,101857.96147255543,101929.1799147282,101606.55605230585,101567.06059873351,101752.05415648772,101339.64802174778,101204.99632052734,101653.42335505148,101808.2779739305,101323.72184897703,101265.40367194322,101461.55321722013,101339.68620210404
2011-06-23,101865.18663731487,100926.67080393186,101140.40827136152,101630.16184245981,101788.36295675476,101262.7678490699,101202.55687743754,101437.50086348409,100910.91217477947,101053.04737591904,101563.62691604454,101750.28121484556,101187.38167024768,101121.25299872195,101340.0985611568,101200.20301315965
2011-06-24,100744.87002268354,99632.08056848154,100224.8646550955,101081.01569640414,101449.25413764657,100445.44974453755,100336.08771530223,100679.23053041598,99862.4087309246,100077.48198993388,100976.24080590204,101388.09701591618,100316.54454338897,100198.00707173154,100528.63599933987,100122.95633044299
2011-06-27,101595.95650863407,100684.59899521562,101021.92869749812,101521.9859300658,101690.43518014486,101148.80937740454,101086.35891938623,101318.31496608077,100826.84797194476,100896.4009895472,101435.0035787165,101640.12710190183,101039.5189186101,100969.01973280091,101192.20072045688,101029.13695824509
2011-06-28,102898.68516461743,102284.4460417724,102038.14132434802,102073.1028348337,101977.6748605147,102041.09265373784,102040.65548025115,102132.1489289187,101925.18296437824,102177.12621392145,102141.86709768319,102021.14550579638,102167.41792535671,102173.39925079216,102223.20448737801,102490.16238488937
2011-06-29,103819.31413797307,103189.52505727042,102849.68409688961,102525.14409023258,102229.04314647475,102757.03623569253,102804.40712179769,102785.0053687262,102768.73218184264,102987.3805157221,102592.63240822675,102271.67378013914,102882.12015809242,102935.88366172965,102874.42855279398,103338.75289726205
2011-06-30,104809.38204868427,104178.97456649835,103767.18261391217,103106.32991382598,102620.3878502929,103584.04073451115,103676.64730105075,103556.85018290798,103800.18936036731,103891.9843449502,103166.5186509078,102658.5868072847,103697.59036380085,103795.90758604064,103636.16031823395,104345.85163792671
2011-07-01,106390.03040833499,105652.48643373995,104998.7323406603,103808.60578804977,103025.04554021898,104672.69168711297,104836.69702614592,104559.18868793045,105131.24375499504,105121.76885058131,103864.9965003739,103060.8827670955,104784.55439939238,104954.22850273392,104633.34848325887,105726.20525726172
2011-07-05,106216.31657114034,106010.31808883412,104828.1558588902,103749.52573095635,103024.56436537762,104531.3318081942,104680.74971950502,104440.66256298735,104975.18308647853,105210.42310341517,103961.32357561153,103152.94292214238,104872.90869586427,105042.73366453253,104733.96303697216,105809.9126687942
2011-07-06,106372.6598875326,106241.90743252037,104905.14731369502,103807.05726289864,103069.01323278395,104602.44151743704,104754.79699240705,104511.43230174319,105099.83545959236,105316.8199176407,104036.81301460353,103208.06821912866,104970.0562548087,105144.49971843215,104830.09378866736,105954.70267364538
2011-07-07,107536.44163543846,107547.03817544274,105913.43644394896,104367.53444545464,103383.05923929834,105490.51660590821,105702.9033097628,105321.5518354608,106242.06433997332,106400.26944766172,104641.1028978656,103547.87776330145,105924.33611935504,106163.27097178556,105702.73896088946,107173.93744197409
2011-07-08,106806.90564925065,106957.61717666233,105247.41379118343,104052.30072814855,103255.5048900212,104917.81067605146,105083.62445174305,104815.26740338266,105541.95576244265,105751.53180374097,104339.56952941726,103428.74498540038,105367.27977727688,105560.46820608353,105215.16577719874,106437.87005311038
2011-07-11,104826.74394031586,104957.84609605369,103454.64040508622,103036.42511043554,102665.85419938916,103333.51714625552,103395.23405765554,103367.17615741282,103570.07498303997,103912.14044224225,103299.63300982412,102825.46256677945,103742.51671981804,103828.56314841604,103731.54118012951,104383.5646631698
2011-07-12,104357.77439533462,104452.6214636771,103186.49153855606,102882.14221846002,102578.64866805213,103096.84832602314,103142.83152696851,103145.42110704655,103387.66625601926,103490.1883698488,103059.79071231888,102687.25684721733,103369.47269724534,103431.0800848558,103389.27452856234,103920.95692824885
2011-07-13,104722.52081550154,104810.45311877127,103593.72103841738,103138.16536191312,102751.06831906502,103463.89235542495,103529.96399302412,103485.40542546708,103804.72408852165,103980.30647442414,103361.2718160363,102886.77094856768,103810.01600152203,103896.40210428771,103793.28634369952,104502.34104453206
2011-07-14,104045.12227923327,103989.50081874663,103004.1576383392,102768.30283194914,102505.6951940063,102933.69916037696,102970.09783003101,102990.31664634809,103187.4899244931,103228.01988723029,102898.43543491075,102586.02338325881,103135.59561458588,103183.07152546693,103167.14198183197,103639.92008594588
2011-07-15,104618.29769068722,104894.66109366348,103428.96149481036,103012.79863149127,102647.42204255068,103309.76236124306,103370.52761531637,103337.96773253605,103647.87900540052,103868.39014489991,103270.32642764754,102803.88114422293,103703.01952976327,103786.9597941024,103693.77440316555,104354.34493836215
2011-07-18,103732.42701727795,104326.30950133874,102596.38488026435,102508.8134276144,102326.82492415908,102565.15746135944,102581.9530642516,102649.56946529832,102760.31271024822,103136.01668597413,102830.25566481856,102521.7233641507,103047.64714222177,103093.10871375477,103094.62416000583,103504.06000898637
2011-07-19,105417.28987257219,106347.13837991464,104049.68339796591,103394.86051232125,102891.40018761398,103866.02122034668,103959.03849956255,103857.74095223835,104405.40626724766,104757.8972973927,103816.26717268978,103145.51059609174,104497.5639733076,104628.98988738342,104444.44407951378,105312.3934219598
2011-07-20,105417.28987257219,106136.63005117245,104185.05874375209,103447.57386642719,102903.15103094662,103980.61190341899,104084.01385744198,103951.77843160194,104529.90627874974,104773.40792677485,103797.55765765316,103114.58554320525,104505.75275711699,104640.83520034624,104438.11313110759,105306.83748217575
2011-07-21,106824.27617005301,107336.51823821213,105447.36213633773,104156.35570247055,103306.44042708374,105094.91632390504,105272.25968703152,104968.85223529708,105928.13704040836,105922.12316526173,104436.9992309141,103475.9438637246,105518.6553251254,105721.57198354394,105358.89198474445,106587.75874564043
2011-07-22,106911.12877406493,107736.48870621763,105537.33845888809,104219.20612391438,103353.98218391935,105177.49316589703,105358.53123594774,105047.22683674707,106022.98259016557,106174.05356061715,104596.11641473627,103580.69148804076,105744.61721344403,105960.49689191903,105573.28177736499,106843.13668467246
2011-07-25,106303.16917515223,107294.42585925442,105003.56543679029,103894.99362770401,103146.28996327145,104700.46811452779,104853.17383051524,104604.7449482251,105448.70405433985,105677.43858623417,104296.97086985965,103388.1345316056,105300.76670142876,105490.31052544051,105165.66248001464,106258.8809983963
2011-07-26,105851.53563429022,107041.87158550815,104768.9413228201,103788.02744238934,103112.09399268063,104500.83925348894,104636.06978405702,104424.03060418645,105163.15831969306,105531.05109234525,104243.73668807106,103386.06280671562,105179.47991596811,105356.49383389617,105060.41468282302,106045.52425619744
2011-07-27,103749.84931310506,104663.11818393084,102939.97573090933,102702.62566923487,102440.67959032141,102872.37913961758,102907.46304547858,102919.88165782647,103161.53158594838,103469.61020638274,103027.12257932946,102637.62071388288,103346.27471734124,103409.33307538816,103368.6870135816,103726.10690337748
2011-07-28,103454.52457195213,104642.0952114288,102668.6905612672,102572.0128572081,102386.8056982599,102638.17186356631,102654.71972677136,102712.2293460151,102836.15362222632,103361.88639104117,102994.16235844156,102642.25996737328,103257.44232027898,103311.05924567059,103297.87572872908,103582.24990646892
