Date,AVUV,BIL,DFSVX,DXY,EFV,FBTC,FGBPX,FIKQX,FIWDX,FRDM,FSRIX,IMCB,JBND,JIVE,JMSFX,JMSIX,JPIE,MGK,MGV,MTUM,NERYX,PIMIX,SMH,SPHB,VEU,VFINX,VIX,VOO,WOBDX,XLF,XLG,XLRE,XLV
2016-08-30,39.56746182418489,73.91,21.063169479370117,96.05000305175781,30.52700424194336,,5.904333114624023,,,,8.114521980285645,33.66083526611328,,31.63755354382866,5.693889617919922,5.6974639892578125,,16.19,49.69,68.8364486694336,9.338435173034668,6.826147079467773,30.158042907714844,28.917217254638672,33.82,172.82858276367188,13.119999885559082,169.55,8.57941722869873,16.566495895385742,13.515750885009766,23.68672752380371,61.73164367675781
2016-08-31,39.34370614940157,73.91,20.950332641601562,96.0199966430664,30.52031135559082,,5.916090488433838,,,,8.131056785583496,33.609107971191406,,31.62745860013248,5.7140421867370605,5.717037200927734,,16.17,49.59,68.7830810546875,9.338435173034668,6.858124732971191,30.158042907714844,28.641983032226562,33.68,172.4511260986328,13.420000076293945,169.13,8.57226276397705,16.579994201660156,13.492883682250977,23.722259521484375,61.545555114746094
2016-09-01,39.28776723070573,73.91,20.918989181518555,95.6500015258789,30.734355926513672,,5.916090488433838,,,,8.131056785583496,33.61125946044922,,31.84954736144844,5.7140421867370605,5.717037200927734,,16.19,49.53,68.8987808227539,9.338435173034668,6.858124732971191,30.435897827148438,28.535446166992188,33.93,172.44252014160156,13.479999542236328,169.1,8.57941722869873,16.51248550415039,13.479689598083496,23.715150833129883,61.38481903076172
2016-09-02,39.6979859678085,73.93,21.138395309448242,95.87999725341797,31.13567352294922,,5.908743381500244,,,,8.131056785583496,33.85700607299805,,32.26344005299183,5.7140421867370605,5.717037200927734,,16.25,49.73,69.26368713378906,9.331372261047363,6.869543075561523,30.4085636138916,28.7485294342041,34.31,173.17161560058594,11.979999542236328,169.85,8.57226276397705,16.58673858642578,13.553576469421387,23.87150001525879,61.45250701904297
2016-09-06,39.66069335534461,73.93,21.119586944580078,94.81999969482422,31.296205520629883,,5.92344331741333,,,,8.157527923583984,33.844078063964844,,32.43505409582689,5.725894927978516,5.728896617889404,,16.33,49.83,69.66424560546875,9.366695404052734,6.869543075561523,30.404010772705078,28.84619903564453,34.66,173.69485473632812,12.020000457763672,170.39,8.593725204467773,16.55974769592285,13.590518951416016,24.07048988342285,61.67243576049805
2016-09-07,39.94038794882377,73.91,21.263769149780273,94.95999908447266,31.32964515686035,,5.930788993835449,,,,8.164144515991211,33.8742561340332,,32.46533892691543,5.725894927978516,5.728896617889404,,16.34,49.8,69.47733306884766,9.366695404052734,6.869543075561523,30.20359230041504,29.023765563964844,34.72,173.71200561523438,11.9399995803833,170.38,8.593725204467773,16.55299186706543,13.589640617370605,24.190513610839844,61.67243576049805
2016-09-08,39.95903425505571,73.91,21.27004051208496,95.02999877929688,31.32964515686035,,5.908743381500244,,,,8.150910377502441,33.70825958251953,,32.46533892691543,5.719968318939209,5.722968101501465,,16.26,49.84,69.14801025390625,9.338435173034668,6.869543075561523,30.144378662109375,29.37002182006836,34.61,173.33462524414062,12.510000228881836,169.98,8.565103530883789,16.53949737548828,13.562369346618652,23.883312225341797,61.72319793701172
2016-09-09,38.76567065621131,73.93,20.643159866333008,95.33999633789062,30.781171798706055,,5.8866963386535645,,,,8.104601860046387,32.67353439331055,,31.90002207992935,5.690333843231201,5.693314552307129,,15.84,48.76,67.29668426513672,9.288990020751953,6.858124732971191,29.05120086669922,28.56208038330078,33.82,169.08013916015625,17.5,165.88,8.536486625671387,16.228946685791016,13.265949249267578,22.975984573364258,60.488216400146484
2016-09-12,39.19453569954602,73.9,20.862567901611328,95.0999984741211,30.988527297973633,,5.879344940185547,,,,8.097980499267578,33.14994812011719,,32.11201589754913,5.6784772872924805,5.6873860359191895,,16.11,49.39,68.31134033203125,9.281930923461914,6.852409839630127,29.647891998291016,29.032644271850586,34.12,171.5801544189453,15.15999984741211,168.25,8.54364013671875,16.41122055053711,13.459460258483887,23.06886100769043,61.38481903076172
2016-09-13,38.39274453157243,73.91,20.442562103271484,95.62999725341797,30.219331741333008,,5.864649295806885,,,,8.064902305603027,32.66277313232422,,31.31451534555089,5.66662073135376,5.6695942878723145,,15.92,48.58,67.3589859008789,9.239546775817871,6.846701622009277,29.324493408203125,28.304603576660156,33.32,169.09051513671875,17.850000381469727,165.85,8.522173881530762,16.120939254760742,13.311689376831055,22.661638259887695,60.5643424987793
2016-09-14,38.15034255055716,73.91,20.3109188079834,95.33000183105469,30.145753860473633,,5.8719987869262695,,,,8.071516990661621,32.5765266418457,,31.24385073967763,5.66662073135376,5.6755218505859375,,15.97,48.41,67.45690155029297,9.25366497039795,6.840991497039795,29.57046127319336,28.16254997253418,33.34,169.00430297851562,18.139999389648438,165.75,8.529326438903809,16.080434799194336,13.285299301147461,22.704509735107422,60.5643424987793
2016-09-15,38.59785390012381,73.91,20.54912757873535,95.29000091552734,30.426671981811523,,5.864649295806885,,,,8.078129768371582,32.87617492675781,,31.53660410686686,5.66662073135376,5.6695942878723145,,16.14,48.86,68.08883666992188,9.239546775817871,6.846701622009277,30.30379867553711,28.57984161376953,33.66,170.74449157714844,16.299999237060547,167.45,8.529326438903809,16.174945831298828,13.438347816467285,22.875974655151367,61.190269470214844
2016-09-16,38.44868345026826,73.91,20.467634201049805,96.11000061035156,29.971847534179688,,5.8719987869262695,,,,8.064902305603027,32.69293975830078,,31.06214175314639,5.66662073135376,5.6695942878723145,,16.09,48.66,67.99981689453125,9.2324800491333,6.840991497039795,30.317462921142578,28.423316955566406,33.26,170.09841918945312,15.369999885559082,166.8,8.536486625671387,16.021642684936523,13.393603324890137,22.797378540039062,61.23188018798828
2016-09-19,38.67243912505158,73.91,20.59300994873047,95.83999633789062,30.172513961791992,,5.864649295806885,,,,8.078129768371582,32.83522033691406,,31.27413557076617,5.66662073135376,5.6695942878723145,,16.07,48.66,68.0977554321289,9.239546775817871,6.840991497039795,30.42222785949707,28.369949340820312,33.48,170.09841918945312,15.529999732971191,166.85,8.529326438903809,16.123807907104492,13.364418983459473,23.033145904541016,61.01109313964844
2016-09-20,38.44868345026826,73.91,20.467634201049805,96.0199966430664,30.299585342407227,,5.8719987869262695,,,,8.071516990661621,32.80502700805664,,31.40536983881652,5.6784772872924805,5.681455135345459,,16.11,48.64,68.16893768310547,9.239546775817871,6.840991497039795,30.3083553314209,28.227659225463867,33.65,170.15011596679688,15.920000076293945,166.86,8.536486625671387,16.132158279418945,13.394486427307129,22.990276336669922,61.197898864746094
2016-09-21,39.02671894345852,73.91,20.781078338623047,95.66000366210938,30.928327560424805,,5.8866963386535645,,,,8.097980499267578,33.17365646362305,,32.05144623537205,5.684406280517578,5.6873860359191895,,16.28,49.16,69.13021087646484,9.260733604431152,6.852409839630127,30.72740364074707,28.734586715698242,34.29,172.00228881835938,13.300000190734863,168.74,8.55079460144043,16.232357025146484,13.480264663696289,23.25461196899414,61.80930709838867
2016-09-22,39.64204704911267,73.93,21.1070499420166,95.44999694824219,31.249378204345703,,5.901394367218018,,,,8.137680053710938,33.501319885253906,,32.38457937734599,5.7081146240234375,5.711103916168213,,16.4,49.38,69.65532684326172,9.303117752075195,6.863832950592041,30.8731632232666,28.948030471801758,34.62,173.1308135986328,12.020000457763672,169.75,8.565103530883789,16.265758514404297,13.581957817077637,23.71184539794922,62.27634811401367
2016-09-23,39.25047461824185,73.93,20.893911361694336,95.4800033569336,30.921634674072266,,5.901394367218018,,,,8.131056785583496,33.37628173828125,,32.04135129167587,5.7081146240234375,5.711103916168213,,16.29,49.15,69.34379577636719,9.312325477600098,6.858124732971191,30.51332664489746,28.654541015625,34.26,172.1314697265625,12.289999961853027,168.84,8.57226276397705,16.182260513305664,13.525364875793457,23.804723739624023,62.081031799316406
2016-09-26,38.84025588113908,73.93,20.67450714111328,95.30999755859375,30.627338409423828,,5.908743381500244,,,,8.131056785583496,33.192832946777344,,31.73850298079046,5.7081146240234375,5.711103916168213,,16.17,48.7,68.90782928466797,9.30524730682373,6.858124732971191,30.23092269897461,28.316598892211914,33.92,170.6669921875,14.5,167.49,8.586569786071777,15.923404693603516,13.372377395629883,23.854736328125,61.35926055908203
2016-09-27,38.97078002476268,73.91,20.743459701538086,95.44000244140625,30.700912475585938,,5.908743381500244,,,,8.137680053710938,33.22529220581055,,31.8192625303599,5.7081146240234375,5.711103916168213,,16.28,49.03,69.35454559326172,9.326489448547363,6.858124732971191,30.72740364074707,28.441097259521484,34.14,171.7782745361328,13.100000381469727,168.52,8.593725204467773,16.04865264892578,13.466118812561035,23.64754867553711,61.792327880859375
2016-09-28,39.60475443664878,73.91,21.08198356628418,95.43000030517578,30.94170379638672,,5.908743381500244,,,,8.150910377502441,33.478389739990234,,32.06154117906823,5.7081146240234375,5.711103916168213,,16.32,49.34,69.46173095703125,9.326489448547363,6.863832950592041,30.76840591430664,29.063642501831055,34.44,172.71728515625,12.390000343322754,169.43,8.589422225952148,16.123807907104492,13.530670166015625,23.81186294555664,61.69893264770508
2016-09-29,39.28776723070573,73.91,20.920806884765625,95.54000091552734,30.640716552734375,,5.916090488433838,,,,8.150910377502441,33.195003509521484,,31.75869286818282,5.7140421867370605,5.717037200927734,,16.18,48.87,68.8810043334961,9.333569526672363,6.863832950592041,31.146455764770508,28.832408905029297,34.01,171.1149444580078,14.020000457763672,167.83,8.596590042114258,15.898359298706055,13.416594505310059,23.518949508666992,60.61200714111328
2016-09-30,39.8285101114321,73.93,21.2030086517334,95.45999908447266,30.874814987182617,,5.91977596282959,,,,8.173469543457031,33.40701675415039,,32.00097151689114,5.740242004394531,5.742652893066406,,16.29,49.26,69.12224578857422,9.319408416748047,6.918914794921875,31.6429443359375,29.232608795166016,34.21,172.47608947753906,13.289999961853027,169.18,8.582253456115723,16.115453720092773,13.509448051452637,23.411792755126953,61.23188018798828
2016-10-03,39.66069335534461,73.91,21.11521339416504,95.75,30.80124282836914,,5.91977596282959,,,,8.173469543457031,33.28153610229492,,31.92021196732171,5.740242004394531,5.742652893066406,,16.26,49.14,68.8720932006836,9.326489448547363,6.918914794921875,31.396974563598633,29.232608795166016,34.22,171.9333953857422,13.569999694824219,168.64,8.575081825256348,16.040313720703125,13.470540046691895,22.96169662475586,61.18092346191406
2016-10-04,39.62340074288073,73.93,21.096399307250977,96.12000274658203,30.80124282836914,,5.897686958312988,,,,8.160202980041504,32.98299789428711,,31.92021196732171,5.734287738800049,5.736695289611816,,16.19,48.86,68.20205688476562,9.30524730682373,6.918914794921875,31.264888763427734,29.15257453918457,34.08,171.09774780273438,13.630000114440918,167.86,8.55357551574707,16.107107162475586,13.428977012634277,22.611629486083984,61.062068939208984
2016-10-05,40.18278992983904,73.93,21.397418975830078,96.12999725341797,31.095544815063477,,5.897686958312988,,,,8.160202980041504,33.14740753173828,,32.22306027820711,5.728331089019775,5.736695289611816,,16.23,49.22,68.15737915039062,9.298163414001465,6.9246439933776855,31.50629425048828,29.71285057067871,34.33,171.9075164794922,12.989999771118164,168.56,8.54640007019043,16.365955352783203,13.488224029541016,22.19011116027832,61.29981994628906
2016-10-06,40.20143623607098,73.93,21.403690338134766,96.66000366210938,30.96845817565918,,5.890320301055908,,,,8.153566360473633,33.17335891723633,,32.09182601015677,5.728331089019775,5.730735778808594,,16.23,49.2,68.36284637451172,9.291081428527832,6.9246439933776855,31.688495635986328,29.650602340698242,34.19,171.99368286132812,12.84000015258789,168.75,8.532063484191895,16.391006469726562,13.491759300231934,22.232986450195312,61.07053756713867
2016-10-07,39.90309533635988,73.93,21.24064064025879,96.5199966430664,30.821311950683594,,5.897686958312988,,,,8.153566360473633,32.92240905761719,,31.94040185471406,5.728331089019775,5.730735778808594,,16.18,49.07,68.0948486328125,9.298163414001465,6.918914794921875,31.71126937866211,29.41937828063965,33.99,171.44232177734375,13.479999542236328,168.13,8.539236068725586,16.382654190063477,13.48380184173584,22.175832748413086,61.02811050415039
2016-10-10,40.2946677672307,73.93,21.453857421875,,30.97515106201172,,5.882961273193359,,,,8.146933555603027,33.032737731933594,,32.10192095385295,5.722376823425293,5.724781036376953,,16.26,49.34,68.39860534667969,9.298163414001465,6.918914794921875,31.611061096191406,29.695068359375,34.14,172.22630310058594,13.380000114440918,168.91,8.524896621704102,16.466154098510742,13.547471046447754,22.261558532714844,61.308319091796875
2016-10-11,39.67933966157656,73.91,21.12148666381836,97.69999694824219,30.5002498626709,,5.882961273193359,,,,8.133662223815918,32.563297271728516,,31.60726871274012,5.722376823425293,5.724781036376953,,16.06,48.8,67.54985046386719,9.291081428527832,6.91317081451416,30.95970916748047,29.028059005737305,33.62,170.08981323242188,15.359999656677246,166.86,8.524896621704102,16.315860748291016,13.39183521270752,22.090097427368164,59.7713508605957
2016-10-12,39.73527858027239,73.93,21.152841567993164,97.97000122070312,30.466806411743164,,5.882961273193359,,,,8.120392799377441,32.62818908691406,,31.57698388165158,5.722376823425293,5.724781036376953,,16.09,48.81,67.9965591430664,9.28399658203125,6.918914794921875,30.95970916748047,28.939132690429688,33.59,170.29652404785156,15.90999984741211,167.07,8.524896621704102,16.299156188964844,13.412172317504883,22.404447555541992,59.491146087646484
2016-10-13,39.2318283120099,73.91,20.889448165893555,97.5199966430664,30.27952003479004,,5.890320301055908,,,,8.120392799377441,32.54814529418945,,31.37508500772797,5.722376823425293,5.724781036376953,,16.04,48.61,67.92506408691406,9.298163414001465,6.91317081451416,30.604427337646484,28.654541015625,33.41,169.77102661132812,16.690000534057617,166.53,8.539236068725586,16.14051055908203,13.356460571289062,22.47588348388672,59.5166015625
2016-10-14,39.26912092447379,73.91,20.908262252807617,98.0199966430664,30.3731632232666,,5.882961273193359,,,,8.113758087158203,32.57843017578125,,31.47603444468978,5.722376823425293,5.724781036376953,,16.04,48.73,67.85358428955078,9.28399658203125,6.9246439933776855,30.800289154052734,28.645648956298828,33.48,169.80548095703125,16.1200008392334,166.57,8.51772403717041,16.215660095214844,13.383874893188477,22.44731330871582,59.117515563964844
2016-10-17,39.19453569954602,73.91,20.86436653137207,97.88999938964844,30.29290199279785,,5.890320301055908,,,,8.120392799377441,32.48973083496094,,31.39527489512034,5.722376823425293,5.724781036376953,,15.97,48.58,67.72852325439453,9.30524730682373,6.918914794921875,30.672748565673828,28.432212829589844,33.42,169.2972412109375,16.209999084472656,166.08,8.532063484191895,16.14051055908203,13.338776588439941,22.468740463256836,58.922176361083984
2016-10-18,39.38099876186546,73.91,20.964706420898438,97.9000015258789,30.68084144592285,,5.897686958312988,,,,8.127030372619629,32.662811279296875,,31.79907264296754,5.734287738800049,5.736695289611816,,16.09,48.8,68.08588409423828,9.319408416748047,6.9246439933776855,31.0189208984375,28.74347496032715,33.83,170.33102416992188,15.279999732971191,167.06,8.54640007019043,16.274110794067383,13.399791717529297,22.583049774169922,59.62700653076172
