Date,Model,Asset,Internal_Asset,Price_Basis,Shares,Price,Position_Value,Dividend_Per_Share,Dividend_Income,Year,Month
2018-12-17,Tactical Moderate,IMCB,IMCB,Adjusted Close,81.8640427895645,37.0212287902832,3030.707457810001,0.1775,14.530867595147697,2018,2018-12
2018-12-18,Tactical Moderate,AVUV,AVUV,Adjusted Close,78.02005265136044,42.51327911036863,3316.8882745729425,3.2025136879907405,249.86028655374008,2018,2018-12
2018-12-21,Tactical Moderate,XLF,XLF,Adjusted Close,50.89823579440988,19.792333602905273,1007.3948626422946,0.145,7.380244190189432,2018,2018-12
2018-12-21,Tactical Moderate,XLV,XLV,Adjusted Close,26.223656084967143,72.72616577148438,1907.1459595697154,0.38,9.964989312287514,2018,2018-12
2018-12-24,Tactical Moderate,VEU,VEU,Adjusted Close,193.7417259890206,35.6,6897.205445209134,0.446,86.4088097911032,2018,2018-12
2018-12-24,Tactical Moderate,TACTICAL,TACTICAL,Adjusted Close (Tactical Sleeve),0.11337093555598952,296433.8366536048,33606.981391870555,1933.1620445387264,219.1643895706849,2018,2018-12
2018-12-27,Tactical Moderate,JBND,JBND,Adjusted Close,77.76398352619992,43.6063380861059,3391.0025565658434,0.14367760836325863,11.172943169844249,2018,2018-12
2018-12-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,148.8345452723306,32.64448532080169,4858.627128370791,0.2188331592170455,32.56993374257649,2018,2018-12
2018-12-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,832.0928843226727,7.674854755401611,6386.192030179707,0.056,46.597201522069675,2018,2018-12
2019-01-29,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,43.97577017324728,2869.056663100546,0.12828357889576664,8.369446523558315,2019,2019-01
2019-01-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.000936031341553,3429.107712215563,0.02,11.428576123145113,2019,2019-01
2019-01-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,8.703929901123047,4551.883417447842,0.038,19.872812836038566,2019,2019-01
2019-01-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,33.51319178498111,4150.246471519961,0.2188331592170455,27.10012083358538,2019,2019-01
2019-01-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,7.802518367767334,5422.450787352028,0.056,38.91785059374415,2019,2019-01
2019-02-26,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,44.34602799579027,2893.2129352623992,0.12828357889576664,8.369446523558315,2019,2019-02
2019-02-28,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.007896423339844,3433.085080705533,0.019,10.857147316987856,2019,2019-02
2019-02-28,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,8.786840438842773,4595.243038454143,0.035,18.30390655950921,2019,2019-02
2019-02-28,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,33.77038314978143,4182.096841401659,0.2188331592170455,27.10012083358538,2019,2019-02
2019-02-28,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,7.839225769042969,5447.961022325774,0.056,38.91785059374415,2019,2019-02
2019-03-15,Tactical Moderate,XLF,XLF,Adjusted Close,49.208801856455885,23.24530601501465,1143.873657785538,0.135,6.643188250621545,2019,2019-03
2019-03-15,Tactical Moderate,XLV,XLV,Adjusted Close,20.741534239665977,81.21665954589844,1684.5581248025471,0.341,7.0728631757260985,2019,2019-03
2019-03-20,Tactical Moderate,IMCB,IMCB,Adjusted Close,77.78232199417529,41.808170318603516,3251.9365657089406,0.166,12.9118654510331,2019,2019-03
2019-03-25,Tactical Moderate,VEU,VEU,Adjusted Close,189.81431877011616,40.19,7628.637471370968,0.179,33.97676305985079,2019,2019-03
2019-03-25,Tactical Moderate,TACTICAL,TACTICAL,Adjusted Close (Tactical Sleeve),0.09879786523913993,308686.6608274094,30497.58311754649,190.87906631211953,18.85844427047764,2019,2019-03
2019-03-27,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,45.11532848724512,2943.4034536373974,0.13854626520742797,9.03900224544298,2019,2019-03
2019-03-28,Tactical Moderate,AVUV,AVUV,Adjusted Close,77.27934738176376,46.502419732707985,3593.676648616526,0.0775802734493881,5.995352901867487,2019,2019-03
2019-03-29,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.123897552490234,3499.371467448834,0.02,11.428576123145113,2019,2019-03
2019-03-29,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,8.858484268188477,4632.710522965834,0.039,20.395781594881687,2019,2019-03
2019-03-29,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,34.21038969661111,4236.5868950540225,0.2188331592170455,27.10012083358538,2019,2019-03
2019-03-29,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,7.908929824829102,5496.402665698322,0.056,38.91785059374415,2019,2019-03
2019-04-26,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,45.045116833797174,2938.822721762582,0.1642029809865813,10.712891550154641,2019,2019-04
2019-04-30,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.13946008682251,3508.2643478631076,0.02,11.428576123145113,2019,2019-04
2019-04-30,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,8.940485954284668,4675.594842966602,0.033,17.257969041822967,2019,2019-04
2019-04-30,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,34.50664125499184,4273.274447607669,0.2188331592170455,27.10012083358538,2019,2019-04
2019-04-30,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,7.978998184204102,5545.097486082341,0.056,38.91785059374415,2019,2019-04
2019-05-29,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,45.62594201261606,2976.7167789404743,0.14367760836325863,9.373780106385311,2019,2019-05
2019-05-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.232794284820557,3561.5981971987767,0.02,11.428576123145113,2019,2019-05
2019-05-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,8.93254280090332,4671.440821901458,0.029,15.166094006450487,2019,2019-05
2019-05-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,34.730892809393,4301.045578103313,0.2188331592170455,27.10012083358538,2019,2019-05
2019-05-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.016251564025879,5570.987155189768,0.056,38.91785059374415,2019,2019-05
2019-06-17,Tactical Moderate,IMCB,IMCB,Adjusted Close,77.78232199417529,42.984439849853516,3343.429541140566,0.16925,13.164657997514169,2019,2019-06
2019-06-17,Tactical Moderate,VEU,VEU,Adjusted Close,189.81431877011616,40.35,7659.007762374187,0.579,109.90249056789725,2019,2019-06
2019-06-21,Tactical Moderate,XLF,XLF,Adjusted Close,49.208801856455885,23.881380081176758,1175.1741004733394,0.139,6.840023458047368,2019,2019-06
2019-06-21,Tactical Moderate,XLV,XLV,Adjusted Close,20.741534239665977,83.10594177246094,1723.7447367931857,0.398,8.255130627387059,2019,2019-06
2019-06-26,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,46.32574552219863,3022.373191872395,0.14367760836325863,9.373780106385311,2019,2019-06
2019-06-27,Tactical Moderate,AVUV,AVUV,Adjusted Close,77.27934738176376,45.34256292315217,3504.0436713177583,0.162918574243715,12.59024109392172,2019,2019-06
2019-06-27,Tactical Moderate,TACTICAL,TACTICAL,Adjusted Close (Tactical Sleeve),0.09879786523913993,319129.5427468032,31529.317558127008,877.2990587960011,86.67527418535161,2019,2019-06
2019-06-28,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.325541973114014,3614.596897994152,0.019,10.857147316987856,2019,2019-06
2019-06-28,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.112564086914062,4765.586330411838,0.027,14.120156488764245,2019,2019-06
2019-06-28,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,35.28726575754988,4369.946352453671,0.2188331592170455,27.10012083358538,2019,2019-06
2019-06-28,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.100249290466309,5629.362351043747,0.056,38.91785059374415,2019,2019-06
2019-07-29,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,46.471683389496015,3031.8944352507083,0.13854626520742797,9.03900224544298,2019,2019-07
2019-07-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.348243713378906,3627.5693263314115,0.019,10.857147316987856,2019,2019-07
2019-07-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.154959678649902,4787.75790040235,0.028,14.643125247607367,2019,2019-07
2019-07-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,35.43925442245535,4388.7685053623545,0.2188331592170455,27.10012083358538,2019,2019-07
2019-07-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.124481201171875,5646.202598908751,0.056,38.91785059374415,2019,2019-07
2019-08-28,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,47.92198863077603,3126.51490237684,0.13854626520742797,9.03900224544298,2019,2019-08
2019-08-30,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.4883952140808105,3707.6559310586485,0.019,10.857147316987856,2019,2019-08
2019-08-30,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.18280029296875,4802.317671918107,0.028,14.643125247607367,2019,2019-08
2019-08-30,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,35.96314186722153,4453.646301337874,0.2188331592170455,27.10012083358538,2019,2019-08
2019-08-30,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.034749031066895,5583.8421848087855,0.056,38.91785059374415,2019,2019-08
2019-09-20,Tactical Moderate,XLF,XLF,Adjusted Close,49.208801856455885,24.761499404907227,1218.48371788483,0.144,7.086067467329647,2019,2019-09
2019-09-20,Tactical Moderate,XLV,XLV,Adjusted Close,20.741534239665977,81.91084289550781,1698.956552517076,0.38,7.881783011073072,2019,2019-09
2019-09-24,Tactical Moderate,IMCB,IMCB,Adjusted Close,77.78232199417529,44.715328216552734,3478.0620574151367,0.1765,13.728579831971938,2019,2019-09
2019-09-24,Tactical Moderate,VEU,VEU,Adjusted Close,189.81431877011616,41.13,7807.062931014878,0.327,62.069282237827984,2019,2019-09
2019-09-26,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,47.514297470026115,3099.916413330972,0.13854626520742797,9.03900224544298,2019,2019-09
2019-09-30,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.4633355140686035,3693.336096598014,0.018,10.2857185108306,2019,2019-09
2019-09-30,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.18797779083252,4805.025341549836,0.027,14.120156488764245,2019,2019-09
2019-09-30,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,36.11659554461492,4472.649880204065,0.2188331592170455,27.10012083358538,2019,2019-09
2019-09-30,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.092942237854004,5624.284229939349,0.056,38.91785059374415,2019,2019-09
2019-10-01,Tactical Moderate,TACTICAL,TACTICAL,Adjusted Close (Tactical Sleeve),0.09879786523913993,366133.4178379873,36173.20007510318,784.730333167646,77.52968170536246,2019,2019-10
2019-10-29,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,47.30388463733416,3086.188709705579,0.13854626520742797,9.03900224544298,2019,2019-10
2019-10-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.492506504058838,3710.005240582559,0.017,9.714289704673346,2019,2019-10
2019-10-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.222591400146484,4823.127177851841,0.027,14.120156488764245,2019,2019-10
2019-10-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,36.158404550825104,4477.827473601163,0.2188331592170455,27.10012083358538,2019,2019-10
2019-10-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.151416778564453,5664.9217913484035,0.056,38.91785059374415,2019,2019-10
2019-11-26,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,47.72983372529774,3113.978378064974,0.13854626520742797,9.03900224544298,2019,2019-11
2019-11-29,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.490167617797852,3708.668733598706,0.017,9.714289704673346,2019,2019-11
2019-11-29,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.234405517578125,4829.305592181893,0.026,13.597187729921124,2019,2019-11
2019-11-29,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,36.26800484047028,4491.4002845197965,0.20815837096255546,25.778163719751944,2019,2019-11
2019-11-29,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.18969440460205,5691.523272262947,0.056,38.91785059374415,2019,2019-11
2019-12-12,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,47.433756880764875,3094.661803500157,0.28735521672651726,18.747560212770622,2019,2019-12
2019-12-12,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,36.31329771784077,4497.0093176938935,0.010674788254490024,1.321957113833433,2019,2019-12
2019-12-16,Tactical Moderate,IMCB,IMCB,Adjusted Close,77.78232199417529,47.216251373291016,3672.589667675243,0.18175,14.136937022441359,2019,2019-12
2019-12-20,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.330373764038086,4879.4939869214095,0.11,57.52656347274323,2019,2019-12
2019-12-20,Tactical Moderate,XLF,XLF,Adjusted Close,49.208801856455885,27.191951751708984,1338.083365840156,0.156,7.6765730896071185,2019,2019-12
2019-12-20,Tactical Moderate,XLV,XLV,Adjusted Close,20.741534239665977,91.81578063964844,1904.4001578789287,0.422,8.752927449139042,2019,2019-12
2019-12-23,Tactical Moderate,AVUV,AVUV,Adjusted Close,77.27934738176376,49.0,3786.688021706424,0.207,15.996824908025097,2019,2019-12
2019-12-23,Tactical Moderate,VEU,VEU,Adjusted Close,189.81431877011616,44.55,8456.227901208675,0.581,110.28211920543748,2019,2019-12
2019-12-24,Tactical Moderate,TACTICAL,TACTICAL,Adjusted Close (Tactical Sleeve),0.09879786523913993,354975.3787472617,35070.80963268462,744.922837530855,73.59678611593114,2019,2019-12
2019-12-26,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.479908466339111,3702.8063589284516,0.007,4.00000164310079,2019,2019-12
2019-12-26,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.340808868408203,4884.951220502248,0.074,38.69968815439089,2019,2019-12
2019-12-26,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.260856628417969,5740.9782864484205,0.034,23.628695003344664,2019,2019-12
2019-12-27,Tactical Moderate,JBND,JBND,Adjusted Close,65.24176044666389,47.62220322022886,3106.956374436517,0.13854626520742797,9.03900224544298,2019,2019-12
2019-12-30,Tactical Moderate,XLV,XLV,Adjusted Close,20.741534239665977,91.47785949707031,1897.3911549298373,0.666,13.813861803617542,2019,2019-12
2019-12-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,571.4288061572556,6.494147300720215,3710.9428390599164,0.018,10.2857185108306,2019,2019-12
2019-12-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,522.9687588431202,9.361830711364746,4895.944987621827,0.028,14.643125247607367,2019,2019-12
2019-12-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,123.83918840520252,36.49870602301949,4519.97013173081,0.20815837096255546,25.778163719751944,2019,2019-12
2019-12-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,694.9616177454312,8.299423217773438,5767.78058577782,0.056,38.91785059374415,2019,2019-12
2020-01-29,Tactical Moderate,JBND,JBND,Adjusted Close,68.97707402300267,48.40145599626117,3338.590813075213,0.12315223573993596,8.494680880731838,2020,2020-01
2020-01-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,595.6056242169642,6.627283573150635,3947.247369449217,0.018,10.720901235905355,2020,2020-01
2020-01-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,538.7139751407778,9.4422025680542,5086.646479520939,0.027,14.545277328801001,2020,2020-01
2020-01-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,126.89099556079128,36.79903103075687,4669.465683165191,0.20815837096255546,26.41342292575117,2020,2020-01
2020-01-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,736.2468047750632,8.36578369140625,6159.281512237185,0.056,41.22982106740354,2020,2020-01
2020-02-07,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,538.7139751407778,9.472306251525879,5102.863754510347,0.01,5.387139751407779,2020,2020-02
2020-02-26,Tactical Moderate,JBND,JBND,Adjusted Close,68.97707402300267,49.02094104423441,3381.321079085407,0.12315223573993596,8.494680880731838,2020,2020-02
2020-02-28,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,595.6056242169642,6.7273850440979,4006.868368537799,0.016,9.529689987471427,2020,2020-02
2020-02-28,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,538.7139751407778,9.354832649230957,5039.5790832439425,0.024,12.929135403378668,2020,2020-02
2020-02-28,Tactical Moderate,JPIE,JPIE,Adjusted Close,126.89099556079128,36.986093217629275,4693.202190289209,0.20815837096255546,26.41342292575117,2020,2020-02
2020-02-28,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,736.2468047750632,8.328438758850098,6131.786424968178,0.056,41.22982106740354,2020,2020-02
2020-03-23,Tactical Moderate,VEU,VEU,Adjusted Close,178.47948026052327,29.91,5338.3212545922515,0.118,21.060578670741744,2020,2020-03
2020-03-23,Tactical Moderate,XLF,XLF,Adjusted Close,42.74878126892992,15.784936904907227,674.7868150917386,0.159,6.797056221759857,2020,2020-03
2020-03-23,Tactical Moderate,XLV,XLV,Adjusted Close,19.72732213354435,67.47203826904297,1331.042633940243,0.382,7.535837055013943,2020,2020-03
2020-03-24,Tactical Moderate,AVUV,AVUV,Adjusted Close,75.30031407350018,27.47,2068.4996275990497,0.104,7.831232663644018,2020,2020-03
2020-03-25,Tactical Moderate,IMCB,IMCB,Adjusted Close,67.7669663627268,33.64081573486328,2279.7360283191706,0.17025,11.53732602325424,2020,2020-03
2020-03-26,Tactical Moderate,TACTICAL,TACTICAL,Adjusted Close (Tactical Sleeve),0.09996118538913626,316363.5775639825,31624.078227243645,631.1151817969744,63.08702168950579,2020,2020-03
2020-03-27,Tactical Moderate,JBND,JBND,Adjusted Close,68.97707402300267,48.28028536215048,3330.232817276746,0.13341492205159727,9.202570954126157,2020,2020-03
2020-03-31,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,595.6056242169642,6.612163543701172,3938.2417948707907,0.015,8.934084363254463,2020,2020-03
2020-03-31,Tactical Moderate,FIWDX,FIWDX,Adjusted Close,538.7139751407778,8.56058406829834,4611.706272959811,0.027,14.545277328801001,2020,2020-03
2020-03-31,Tactical Moderate,JPIE,JPIE,Adjusted Close,126.89099556079128,32.3617021786209,4106.408607487035,0.20815837096255546,26.41342292575117,2020,2020-03
2020-03-31,Tactical Moderate,PIMIX,PIMIX,Adjusted Close,736.2468047750632,7.664975166320801,5643.313474883898,0.056,41.22982106740354,2020,2020-03
2020-04-28,Tactical Moderate,JBND,JBND,Adjusted Close,68.97707402300267,49.40380219659165,3407.7297211320843,0.14367760836325863,9.910461027520478,2020,2020-04
2020-04-30,Tactical Moderate,FIKQX,FIKQX,Adjusted Close,595.6056242169642,6.791411876678467,4045.0031101235827,0.015,8.934084363254463,2020,2020-04
