Date,AVUV,BIL,FBTC,FIKQX,FIWDX,IMCB,JBND,JIVE,JPIE,MGK,MGV,MTUM,PIMIX,SPHB,VEU,VOO,XLF,XLG,XLV,EFV,DFSVX,JMSIX,WOBDX,FSRIX,FGBPX,XLRE,DXY,VIX,NERYX,VFINX,JMSFX,FRDM
2008-01-16,33.85066738856393,91.68000030517578,,7.269999980926514,11.74971049761131,18.787500381469727,56.34214550207822,65.0851662692724,,9.276000022888184,47.869998931884766,,10.15999984741211,,54.22999954223633,125.49736608235439,22.07961082458496,10.413999557495117,35.869998931884766,66.86000061035156,21.81999969482422,,10.979999542236328,11.739999771118164,7.269999980926514,,76.26000213623047,24.3799991607666,11.550000190734863,126.4800033569336,,
2008-01-17,32.950878901975486,91.63999938964844,,7.289999961853027,11.73970199705235,18.357500076293945,56.49608932016687,64.03383366227823,,9.038000106811523,46.0099983215332,,10.170000076293945,,53.130001068115234,121.8558729690213,20.95857048034668,10.11400032043457,35.18000030517578,65.77999877929688,21.239999771118164,,11.010000228881836,11.729999542236328,7.289999961853027,,76.16999816894531,28.459999084472656,11.579999923706055,122.80999755859375,,
2008-01-18,32.656119737356455,91.69999694824219,,7.269999980926514,11.729694450956538,18.385000228881836,56.54740392619642,63.965692146650916,,9.041999816894531,45.83000183105469,,10.15999984741211,,53.4900016784668,121.12162423131716,20.714866638183594,10.043000221252441,34.66999816894531,65.70999908447266,21.049999237060547,,11.020000457763672,11.720000267028809,7.269999980926514,,76.37999725341797,27.18000030517578,11.5600004196167,122.06999969482422,,
2008-01-22,32.71817554421677,91.73999786376953,,7.320000171661377,11.719685950397578,18.2549991607666,56.906596381142904,62.067455192978606,,8.937999725341797,45.150001525878906,,10.199999809265137,,51.79999923706055,119.77218961762682,21.161657333374023,9.899999618530273,33.40999984741211,63.7599983215332,21.09000015258789,,11.09000015258789,11.710000038146973,7.320000171661377,,76.3499984741211,31.010000228881836,11.609999656677246,120.70999908447266,,
2008-01-23,34.021317898446064,91.83999633789062,,7.309999942779541,11.729694450956538,18.68000030517578,57.06053530560138,62.038252747262355,,9.0,46.310001373291016,,10.199999809265137,,52.06999969482422,122.34207155477272,22.664499282836914,10.092000007629395,33.650001525878906,63.72999954223633,21.93000030517578,,11.119999885559082,11.720000267028809,7.309999942779541,,76.4000015258789,29.020000457763672,11.630000114440918,123.30000305175781,,
2008-01-24,34.03683185016114,91.87999725341797,,7.25,11.709677449838619,18.854999542236328,56.49608932016687,63.58604549860327,,9.12399959564209,46.4900016784668,,10.149999618530273,,52.779998779296875,123.57243573662417,22.672624588012695,10.211000442504883,33.52000045776367,65.31999969482422,21.940000534057617,,11.010000228881836,11.699999809265137,7.25,,75.69000244140625,27.780000686645508,11.529999732971191,124.54000091552734,,
2008-01-25,33.81963948513377,91.77999877929688,,7.269999980926514,11.729694450956538,18.709999084472656,56.59871363859578,62.79754975679174,,9.017999649047852,45.79999923706055,,10.199999809265137,,52.0,121.61773967546445,22.07961082458496,10.02299976348877,32.9900016784668,64.51000213623047,21.799999237060547,,11.029999732971191,11.720000267028809,7.269999980926514,,75.97000122070312,29.079999923706055,11.579999923706055,122.56999969482422,,
2008-01-28,34.68840302727579,91.81999969482422,,7.269999980926514,11.73970199705235,19.082500457763672,56.59871363859578,63.80020666968003,,9.093999862670898,46.7400016784668,,10.199999809265137,,53.29999923706055,123.75103759932203,22.867586135864258,10.178999900817871,33.40999984741211,65.54000091552734,22.360000610351562,,11.029999732971191,11.729999542236328,7.269999980926514,,75.58000183105469,27.780000686645508,11.59000015258789,124.72000122070312,,
2008-01-29,34.85905057817419,91.9000015258789,,7.25,11.729694450956538,19.2549991607666,56.44477471413732,64.11171180210036,,9.131999969482422,47.34000015258789,,10.1899995803833,,53.75,124.52497648097247,23.216896057128906,10.241999626159668,33.5,65.86000061035156,22.469999313354492,,11.0,11.720000267028809,7.25,,75.54000091552734,27.31999969482422,11.520000457763672,125.5,,
2008-01-30,34.47121066224842,91.94000244140625,,7.230000019073486,11.729694450956538,19.102500915527344,56.239521183649295,63.94622632512948,,9.104000091552734,47.0,,10.170000076293945,,53.33000183105469,123.93956389053669,22.74573516845703,10.180999755859375,33.11000061035156,65.69000244140625,22.219999313354492,,10.960000038146973,11.720000267028809,7.230000019073486,,75.02999877929688,27.6200008392334,11.489999771118164,124.91000366210938,,
2008-01-31,35.52613570700391,91.94000244140625,,7.25,11.73970199705235,19.424999237060547,56.239521183649295,64.31613634898231,,9.234000205993652,47.61000061035156,,10.1899995803833,,54.06999969482422,126.03316410032707,23.671812057495117,10.317999839782715,33.70000076293945,66.06999969482422,22.899999618530273,,10.960000038146973,11.729999542236328,7.25,,75.18000030517578,26.200000762939453,11.539999961853027,127.0199966430664,,
2008-02-01,36.28630158714038,91.69999694824219,,7.260000228881836,11.759718998170271,19.832500457763672,56.34214550207822,65.25065174624329,,9.343999862670898,48.36000061035156,,10.210000038146973,,54.790000915527344,127.58104943374886,24.1104793548584,10.37399959564209,33.86000061035156,67.02999877929688,23.389999389648438,,10.979999542236328,11.75,7.260000228881836,,75.44999694824219,24.020000457763672,11.5600004196167,128.5800018310547,,
2008-02-04,35.851922775053104,91.72000122070312,,7.239999771118164,11.74971049761131,19.6924991607666,56.290835789678844,64.52056089586425,,9.260000228881836,47.90999984741211,,10.1899995803833,,54.5,126.24153924857534,23.4118595123291,10.260000228881836,33.97999954223633,66.27999877929688,23.110000610351562,,10.970000267028809,11.739999771118164,7.239999771118164,,75.37000274658203,25.989999771118164,11.539999961853027,127.2300033569336,,
2008-02-05,34.90559243331943,91.66000366210938,,7.269999980926514,11.729694450956538,19.125,56.49608932016687,61.86303064609666,,9.013999938964844,46.220001220703125,,10.210000038146973,,52.13999938964844,122.21307669441703,22.46141242980957,9.95300006866455,33.36000061035156,63.54999923706055,22.5,,11.010000228881836,11.720000267028809,7.269999980926514,,76.12000274658203,28.239999771118164,11.5600004196167,123.16999816894531,,
2008-02-06,34.641861172130554,91.73999786376953,,7.25,11.709677449838619,18.947500228881836,56.39346010810777,61.66833900997543,,8.958000183105469,45.959999084472656,,10.180000305175781,,51.970001220703125,121.32999180944451,22.201461791992188,9.883999824523926,33.45000076293945,63.349998474121094,22.329999923706055,,10.989999771118164,11.699999809265137,7.25,,76.13999938964844,28.969999313354492,11.539999961853027,122.27999877929688,,
2008-02-07,35.15380974279322,91.72000122070312,,7.199999809265137,11.659635901506967,19.149999618530273,56.136891971590195,61.444444928137955,,8.961999893188477,46.279998779296875,,10.100000381469727,,51.95000076293945,122.32222269773911,22.40454864501953,9.9399995803833,33.31999969482422,63.119998931884766,22.65999984741211,,10.9399995803833,11.649999618530273,7.199999809265137,,76.94000244140625,27.65999984741211,11.449999809265137,123.27999877929688,,
2008-02-08,34.95213428846466,91.72000122070312,,7.21999979019165,11.649628355411155,19.049999237060547,56.34214550207822,60.77276268262552,,8.977999687194824,45.72999954223633,,10.109999656677246,,51.66999816894531,121.80626596667912,22.030868530273438,9.868000030517578,33.11000061035156,62.43000030517578,22.530000686645508,,10.979999542236328,11.640000343322754,7.21999979019165,,76.66999816894531,28.010000228881836,11.479999542236328,122.76000213623047,,
2008-02-11,35.06072899148648,91.73999786376953,,7.21999979019165,11.639619854852194,19.237499237060547,56.39346010810777,60.850637109013554,,9.086000442504883,45.7400016784668,,10.109999656677246,,52.0099983215332,122.53059027586647,21.543460845947266,9.911999702453613,33.0099983215332,62.5099983215332,22.600000381469727,,10.989999771118164,11.630000114440918,7.21999979019165,,76.58000183105469,27.600000381469727,11.5,123.48999786376953,,
2008-02-12,35.277918397530115,91.72000122070312,,7.199999809265137,11.619602853734275,19.344999313354492,56.290835789678844,62.08692472793414,,9.12399959564209,46.279998779296875,,10.09000015258789,,52.619998931884766,123.42359958935579,22.136474609375,10.005999565124512,33.4900016784668,63.779998779296875,22.739999771118164,,10.970000267028809,11.609999656677246,7.199999809265137,,76.31999969482422,26.329999923706055,11.460000038146973,124.38999938964844,,
2008-02-13,36.05359822938166,91.73999786376953,,7.179999828338623,11.619602853734275,19.610000610351562,56.290835789678844,62.70020579544817,,9.28600025177002,46.880001068115234,,10.079999923706055,,53.310001373291016,125.15007921535454,22.055240631103516,10.133000373840332,33.439998626708984,64.41000366210938,23.239999771118164,,10.970000267028809,11.609999656677246,7.179999828338623,,76.4000015258789,24.8799991607666,11.430000305175781,126.12999725341797,,
